html_url;howfairis_repository;howfairis_license;howfairis_registry;howfairis_citation;howfairis_checklist;fair_score;organisation;dlr_soft_class;project;quick_start_guide;readme_content;help_commands;test_folder;requirements_explicit;continuous_integration;ci_tool;add_lint_rule;add_test_rule;language;repo_type;research_group;comment_category
https://github.com/pik-piam/lusweave;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;more
https://github.com/pik-piam/m4fsdp;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;more
https://github.com/pik-piam/madrat;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;2;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;more
https://github.com/pik-piam/magclass;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;2;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;more
https://github.com/pik-piam/magpie4;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;2;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/MAgPIENCGains;TRUE;FALSE;FALSE;TRUE;FALSE;2;pik;1;research;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/magpiesets;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mip;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrcommons;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;2;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrdieter;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;0;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;more
https://github.com/pik-piam/mrdownscale;TRUE;FALSE;TRUE;TRUE;FALSE;3;pik;0;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrdrivers;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;more
https://github.com/pik-piam/mredgebuildings;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mredgetransport;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrfactors;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrfeed;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;2;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrfish;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrland;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrmagpie;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrremind;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;2;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrsoil;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrtransport;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrtutorial;TRUE;FALSE;TRUE;TRUE;FALSE;3;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrvalidation;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrvalidnitrogen;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrwaste;TRUE;FALSE;TRUE;TRUE;FALSE;3;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrwater;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mrwaterplots;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/mstools;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/piamenv;TRUE;FALSE;TRUE;TRUE;FALSE;3;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/piamInterfaces;TRUE;FALSE;TRUE;TRUE;FALSE;3;pik;1;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;more
https://github.com/pik-piam/piktests;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;0;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/project_interfaces;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;1;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;R;user;;some
https://github.com/pik-piam/quitte;TRUE;FALSE;TRUE;TRUE;FALSE;3;pik;1;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;more
https://github.com/pik-piam/r2databus;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/regressionworlddata;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/remind;TRUE;FALSE;TRUE;TRUE;FALSE;3;pik;1;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/remind2;TRUE;FALSE;TRUE;TRUE;FALSE;3;pik;2;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/remindPypsa;TRUE;FALSE;TRUE;TRUE;FALSE;3;pik;1;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/remulator;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/rmndt;TRUE;FALSE;TRUE;TRUE;FALSE;3;pik;1;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;more
https://github.com/pik-piam/rOpenscmRunner;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;more
https://github.com/pik-piam/shinyresults;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;1;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pik-piam/trafficlight;TRUE;FALSE;TRUE;TRUE;FALSE;3;pik;1;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/pweigmann/harmonic-power-flow;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/PwnerHarry/DQN;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;0;research;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/PwnerHarry/META;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/PwnerHarry/SOOPLAT;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;C++;user;;most
https://github.com/qgallouedec/panda-gym;TRUE;TRUE;TRUE;FALSE;FALSE;3;pik;2;research;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;none
https://github.com/qgallouedec/semantic_segmentation;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;some
https://github.com/qxcv/engn4528-project-public;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/qxcv/magical;TRUE;TRUE;TRUE;FALSE;FALSE;3;pik;2;research;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;more
https://github.com/rajammanabrolu/C2PO;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;2;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/rajammanabrolu/KG-A2C;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/rajammanabrolu/KG-DQN;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;2;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/rajammanabrolu/Q-BERT;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;2;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/rajammanabrolu/StoryRealization;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;1;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/rajammanabrolu/WorldGeneration;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;2;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/rajcscw/nlp-gym;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;2;research;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;none
https://github.com/rajcscw/pytorch-optimize;TRUE;TRUE;FALSE;TRUE;FALSE;3;pik;1;research;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/rgieseke/opencoviddata;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/rizar/attention-lvcsr;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;2;research;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;some
https://github.com/rizar/CLOSURE;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;more
https://github.com/rizar/systematic-generalization-sqoop;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;2;research;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;more
https://github.com/Rocamonde/catevap;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/Rocamonde/savannah-framework;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;0;research;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/rodrigodelazcano/d4rl-minari-dataset-generation;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/rtaori/Black-Box-Audio;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;2;research;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;;;;Python;user;;more
https://github.com/sawcordwell/pymdptoolbox;TRUE;TRUE;TRUE;FALSE;FALSE;3;pik;2;research;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/ScheiklP/sofa_env;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;none
https://github.com/ScheiklP/sofa_zoo;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;Python;user;;none
https://github.com/sgillen/gan_art;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/shwang/NNG;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;0;research;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/shwang/pedestrian_prediction;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;1;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/sparisi/pvr_habitat;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;;;;Python;user;;some
https://github.com/stenzelf/biospheremetrics;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;R;user;;most
https://github.com/SwamyDev/gym-quickcheck;TRUE;TRUE;TRUE;FALSE;FALSE;3;pik;0;research;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;none
https://github.com/SwamyDev/reinforcement;TRUE;TRUE;TRUE;FALSE;FALSE;3;pik;0;research;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;;;;Python;user;;none
https://github.com/thejat/bandits-with-stochastic-impairments;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;1;research;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/thejat/learning-realistic-buyer-models;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;1;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/thejat/learning-to-partition-using-pairwise-compatibilities;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;0;research;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/thejat/scalable-data-driven-assortment-planning;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;1;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/Tiiiger/QPyTorch;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;2;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;Python;user;;some
https://github.com/Tiiiger/SGC;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;2;research;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/Tiiiger/templm;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/tom-doerr/FAKEBOB_fork_2;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/tom-doerr/fakebob_offsets;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/toshikwa/discor.pytorch;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/toshikwa/fqf-iqn-qrdqn.pytorch;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/toshikwa/gail-airl-ppo.pytorch;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/toshikwa/sac-discrete.pytorch;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/toshikwa/slac-discrete.pytorch;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/toshikwa/slac.pytorch;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/toshikwa/soft-actor-critic.pytorch;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/toshikwa/vae.pytorch;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/toshikwa/wappo.pytorch;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;some
https://github.com/tscheypidi/mrorganic;TRUE;TRUE;TRUE;TRUE;FALSE;4;pik;0;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;R;user;;more
https://github.com/vitusbenson/tropical_rainforest_resilience_nongaussian;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;more
https://github.com/vwxyzjn/a2c_is_a_special_case_of_ppo;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/vwxyzjn/cleanba;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;2;research;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/vwxyzjn/cleanrl;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;2;research;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;Python;user;;some
https://github.com/vwxyzjn/envpool-cleanrl;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/vwxyzjn/gym-microrts-paper;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;1;research;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;;;;Python;user;;some
https://github.com/vwxyzjn/invalid-action-masking;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/vwxyzjn/lm-human-preference-details;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;none
https://github.com/wbarfuss/CognitiveLevels;TRUE;TRUE;FALSE;TRUE;FALSE;3;pik;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/wbarfuss/cyexploit;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;most
https://github.com/wbarfuss/EcoPG;TRUE;TRUE;FALSE;TRUE;FALSE;3;pik;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/YannDubs/disentangling-vae;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;2;research;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/YannDubs/FourRussiansRNA;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;C++;user;;most
https://github.com/YannDubs/Hash-Embeddings;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/YannDubs/Invariant-Self-Supervised-Learning;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/YannDubs/lossyless;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/YannDubs/Mini_Decodable_Information_Bottleneck;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/YannDubs/simulationPopulationGenetics;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;0;research;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;C++;user;;most
https://github.com/zeionara/marude;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/ZikangXiong/diff-spec;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;0;research;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;;;;Python;user;;none
https://github.com/ZikangXiong/MFNLC;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;0;research;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/ZikangXiong/mobrob;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;0;research;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/ZikangXiong/rl-detect-and-denoise-defense;TRUE;FALSE;FALSE;FALSE;FALSE;1;pik;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;none
https://github.com/ZikangXiong/RobotDesign;TRUE;TRUE;FALSE;FALSE;FALSE;2;pik;1;research;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;;;;C++;user;;none
https://github.com/adbar/courlan;TRUE;TRUE;TRUE;FALSE;FALSE;3;bbaw;2;research;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;most
https://github.com/adbar/geokelone;TRUE;TRUE;TRUE;FALSE;FALSE;3;bbaw;1;research;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;most
https://github.com/adbar/german-reddit;TRUE;TRUE;FALSE;FALSE;FALSE;2;bbaw;0;research;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/adbar/htmldate;TRUE;TRUE;TRUE;FALSE;FALSE;3;bbaw;2;research;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;most
https://github.com/adbar/laclos;TRUE;TRUE;FALSE;FALSE;FALSE;2;bbaw;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/adbar/microblog-explorer;TRUE;FALSE;FALSE;FALSE;FALSE;1;bbaw;0;research;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/adbar/simplemma;TRUE;TRUE;TRUE;TRUE;FALSE;4;bbaw;1;research;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;more
https://github.com/adbar/vardial-experiments;TRUE;TRUE;FALSE;FALSE;FALSE;2;bbaw;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/AgnieszkaFalenska/IMSnPars;TRUE;TRUE;FALSE;FALSE;FALSE;2;bbaw;0;research;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;;;;Python;user;;most
https://github.com/alexmilowski/pygobo;TRUE;TRUE;FALSE;FALSE;FALSE;2;bbaw;0;research;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/axellelecroq/corresphumboldtlite;TRUE;FALSE;FALSE;FALSE;FALSE;1;bbaw;0;research;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;Python;user;;none
https://github.com/coltekin/dsl2016-source;TRUE;FALSE;FALSE;FALSE;FALSE;1;bbaw;1;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;more
https://github.com/coltekin/emoji2018;TRUE;TRUE;FALSE;TRUE;FALSE;3;bbaw;1;research;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/coltekin/gk-treebank;TRUE;FALSE;FALSE;FALSE;FALSE;1;bbaw;1;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/helmuthb/datascience-thesis;TRUE;FALSE;FALSE;FALSE;FALSE;1;bbaw;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;more
https://github.com/jcklie/hanzitools;TRUE;FALSE;FALSE;FALSE;FALSE;1;bbaw;1;research;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;none
https://github.com/jcklie/ireval;TRUE;TRUE;TRUE;FALSE;FALSE;3;bbaw;0;research;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;none
https://github.com/jcklie/seqviz;TRUE;TRUE;TRUE;FALSE;FALSE;3;bbaw;0;research;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;;;;Python;user;;none
https://github.com/nfcampos/treesampler;TRUE;TRUE;FALSE;FALSE;FALSE;2;bbaw;1;research;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;none
https://github.com/riccardodg/psc2lemon;TRUE;TRUE;FALSE;FALSE;FALSE;2;bbaw;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;most
https://github.com/rknaebel/bbc-discourse;TRUE;TRUE;FALSE;FALSE;FALSE;2;bbaw;0;research;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;Python;user;;
https://github.com/rknaebel/landslide;TRUE;TRUE;FALSE;FALSE;FALSE;2;bbaw;1;research;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;Python;user;;
https://github.com/telota/existance;TRUE;TRUE;FALSE;FALSE;FALSE;2;bbaw;1;research;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;;Python;user;;
https://github.com/ulf1/bwsample;TRUE;TRUE;TRUE;TRUE;FALSE;4;bbaw;1;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;Python;user;;
https://github.com/ulf1/flexion;TRUE;TRUE;TRUE;TRUE;FALSE;4;bbaw;1;research;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;Python;user;;
